user_id,food_id,frequency,timestamp
1518,72,18,2024-06-10
696,151,14,2024-04-03
1632,82,20,2024-03-14
365,129,5,2024-03-18
1962,158,4,2024-01-22
1664,110,11,2024-01-07
279,2,2,2024-01-11
320,79,12,2024-06-12
471,151,8,2024-01-19
1963,61,5,2024-06-13
1797,30,11,2024-03-22
142,54,1,2024-03-23
697,124,2,2024-05-13
418,163,14,2024-05-22
1512,47,4,2024-03-13
622,73,17,2024-05-14
1264,99,13,2024-05-30
1270,126,5,2024-05-07
1973,57,14,2024-04-24
1841,164,15,2024-03-15
1318,106,5,2024-01-02
266,94,17,2024-06-29
344,95,10,2024-02-23
1945,18,17,2024-02-25
1650,45,18,2024-01-28
1510,35,7,2024-01-17
259,52,20,2024-02-06
1800,166,1,2024-06-09
625,160,3,2024-01-16
773,3,3,2024-05-13
502,107,9,2024-05-05
328,53,18,2024-04-28
707,7,18,2024-02-12
1571,121,13,2024-05-12
1447,23,15,2024-02-15
1612,47,12,2024-05-02
951,83,9,2024-04-02
1152,161,9,2024-05-03
278,98,5,2024-05-26
1930,9,11,2024-02-06
1267,24,17,2024-06-20
1520,117,13,2024-06-17
1135,62,4,2024-04-10
109,141,6,2024-04-22
1967,31,16,2024-02-14
130,118,7,2024-02-20
908,56,19,2024-06-16
1194,48,1,2024-03-24
373,45,5,2024-05-27
1957,146,20,2024-02-24
1518,106,6,2024-01-26
1501,110,11,2024-06-17
1749,150,3,2024-06-12
621,61,18,2024-05-20
295,61,6,2024-03-24
1338,94,8,2024-05-27
1753,139,7,2024-03-22
1139,79,9,2024-04-16
251,126,15,2024-05-06
449,42,13,2024-03-15
507,6,19,2024-03-26
535,65,19,2024-05-07
1252,30,6,2024-04-24
1237,150,15,2024-01-01
383,147,6,2024-04-22
144,42,2,2024-03-25
505,153,15,2024-05-14
1866,128,4,2024-02-24
1005,84,5,2024-05-28
1949,143,17,2024-03-03
268,39,1,2024-06-21
1542,26,5,2024-04-03
814,14,18,2024-02-18
355,10,2,2024-03-08
1559,142,16,2024-06-04
1661,120,17,2024-05-08
1037,146,15,2024-03-30
1401,54,12,2024-06-19
1054,92,6,2024-03-01
1306,137,13,2024-01-16
1636,11,7,2024-01-05
570,78,8,2024-04-09
1322,21,19,2024-05-26
657,29,15,2024-01-18
711,42,7,2024-05-26
1841,24,1,2024-02-08
1317,148,6,2024-05-30
1535,90,1,2024-01-24
621,51,16,2024-03-11
1339,131,7,2024-01-15
1254,51,1,2024-05-27
852,121,3,2024-02-23
1407,152,16,2024-01-24
1247,30,5,2024-04-11
100,163,5,2024-02-08
237,54,6,2024-01-31
1776,118,14,2024-04-29
1542,36,2,2024-01-30
1241,23,4,2024-01-29
784,104,4,2024-02-03
1871,47,2,2024-01-31
1265,9,15,2024-02-04
1481,88,17,2024-04-22
1910,64,7,2024-06-08
1530,55,2,2024-03-16
1172,50,14,2024-04-07
691,54,18,2024-01-04
1353,46,15,2024-06-15
1796,78,17,2024-01-27
307,73,6,2024-01-26
185,73,1,2024-05-22
1399,102,17,2024-02-05
1889,87,1,2024-05-27
1362,84,5,2024-02-08
1222,74,13,2024-02-02
36,152,7,2024-06-28
1735,94,12,2024-04-07
1720,17,1,2024-02-24
1466,146,20,2024-03-29
263,150,16,2024-01-05
1590,25,8,2024-04-26
243,37,9,2024-02-18
869,92,18,2024-03-24
1106,94,13,2024-03-19
1562,34,7,2024-01-07
532,20,5,2024-01-07
289,124,2,2024-04-18
253,93,20,2024-02-11
982,60,18,2024-05-06
570,16,6,2024-06-02
1269,16,15,2024-01-22
884,110,19,2024-01-06
845,59,5,2024-02-02
1762,73,17,2024-06-15
1936,28,11,2024-03-22
535,41,1,2024-02-26
1437,74,2,2024-03-04
121,32,1,2024-06-06
744,104,16,2024-05-24
1873,164,15,2024-04-04
867,79,20,2024-01-17
760,114,19,2024-06-22
1595,90,12,2024-03-13
871,45,8,2024-03-05
983,28,5,2024-03-05
946,112,1,2024-01-29
91,143,2,2024-01-31
1633,132,4,2024-01-10
425,7,14,2024-05-21
471,26,15,2024-04-12
566,24,16,2024-02-11
868,133,2,2024-05-19
27,133,4,2024-06-20
751,115,4,2024-02-07
1214,8,4,2024-03-28
1443,16,15,2024-01-22
401,131,2,2024-04-14
928,27,8,2024-01-14
947,59,11,2024-01-21
1985,13,10,2024-04-02
1987,136,9,2024-05-05
615,52,13,2024-02-14
234,51,1,2024-01-05
1158,112,6,2024-03-30
1089,136,12,2024-04-24
873,110,20,2024-03-05
1017,8,7,2024-01-31
1150,2,11,2024-02-20
1375,52,20,2024-04-13
321,113,9,2024-04-21
1822,101,14,2024-02-08
162,91,19,2024-01-17
1075,62,5,2024-06-28
1749,122,1,2024-01-09
118,69,13,2024-04-16
872,26,10,2024-03-25
1284,151,1,2024-01-18
1629,30,2,2024-04-24
1206,125,15,2024-02-01
1872,65,2,2024-01-06
1534,68,19,2024-03-01
1114,142,3,2024-05-24
1551,162,9,2024-05-26
7,81,8,2024-06-19
1450,17,11,2024-02-14
87,66,20,2024-06-04
1028,10,19,2024-03-17
1325,154,16,2024-04-11
1605,156,17,2024-05-06
1309,58,3,2024-02-20
949,152,15,2024-06-24
247,107,13,2024-06-03
1140,75,4,2024-04-15
1860,98,4,2024-02-08
443,125,10,2024-01-13
994,123,19,2024-03-09
509,60,6,2024-03-23
895,47,7,2024-06-25
1981,132,19,2024-06-01
593,150,19,2024-01-30
1251,115,1,2024-01-18
1458,68,6,2024-04-20
1737,36,1,2024-02-24
957,14,17,2024-04-27
1679,139,6,2024-01-28
183,106,2,2024-02-10
1354,8,9,2024-01-25
1741,140,3,2024-03-01
757,158,19,2024-05-11
1220,130,19,2024-04-24
1845,38,4,2024-01-22
1999,114,1,2024-05-17
1032,161,19,2024-03-15
1901,131,1,2024-01-19
1988,140,13,2024-03-07
623,137,5,2024-02-11
1553,31,15,2024-04-01
1069,132,8,2024-05-26
902,130,12,2024-04-22
1910,3,18,2024-02-14
127,7,9,2024-05-18
96,108,16,2024-03-22
970,24,6,2024-02-18
779,145,3,2024-03-17
1220,104,3,2024-06-14
1369,22,6,2024-05-10
1825,128,19,2024-03-10
1621,43,20,2024-06-20
868,144,17,2024-02-08
949,101,19,2024-06-20
1906,123,2,2024-03-09
89,151,12,2024-02-28
1462,31,9,2024-01-23
1619,149,14,2024-01-29
727,110,2,2024-05-06
1843,142,8,2024-02-15
999,73,18,2024-05-22
460,86,13,2024-03-31
220,118,19,2024-06-17
1373,165,13,2024-02-16
600,164,2,2024-06-03
1897,108,10,2024-06-05
771,99,18,2024-03-04
1476,68,20,2024-04-19
53,69,15,2024-05-10
640,39,3,2024-04-23
24,40,18,2024-03-27
210,99,5,2024-02-10
1912,92,19,2024-03-03
1691,162,14,2024-03-11
1112,140,5,2024-01-01
1030,147,8,2024-03-09
1095,103,18,2024-06-27
1028,59,20,2024-01-11
1803,112,5,2024-03-07
810,123,5,2024-05-14
912,155,19,2024-01-18
871,6,20,2024-01-17
183,77,3,2024-02-24
1700,29,19,2024-03-04
733,154,6,2024-02-22
1464,105,4,2024-02-29
437,122,14,2024-01-01
700,48,8,2024-01-12
1881,66,11,2024-05-22
1047,25,13,2024-03-26
1597,6,6,2024-04-02
1857,72,10,2024-05-06
297,68,4,2024-06-06
200,110,11,2024-06-15
65,50,10,2024-03-11
58,146,14,2024-04-12
1731,17,16,2024-05-03
1837,17,17,2024-02-02
1434,67,20,2024-05-17
1174,140,2,2024-05-19
1109,1,13,2024-04-28
1707,142,5,2024-01-25
557,21,15,2024-03-10
848,133,4,2024-02-27
1720,84,20,2024-02-17
1883,101,13,2024-03-08
1119,109,20,2024-06-18
1103,159,8,2024-06-27
1998,149,13,2024-06-27
1267,141,15,2024-03-20
1906,130,13,2024-05-25
640,24,11,2024-03-28
1205,67,11,2024-06-17
101,29,4,2024-06-06
277,154,6,2024-01-15
1731,123,12,2024-03-04
1428,98,2,2024-03-30
233,19,16,2024-01-21
866,16,8,2024-06-01
1102,143,13,2024-02-23
863,81,8,2024-04-15
1999,166,5,2024-01-26
1055,149,9,2024-03-24
763,154,2,2024-04-07
995,2,2,2024-01-07
1217,147,10,2024-02-04
612,136,19,2024-03-05
367,13,10,2024-04-06
769,71,18,2024-06-06
891,111,16,2024-04-15
103,84,14,2024-03-08
332,4,10,2024-03-21
868,94,16,2024-04-23
697,138,1,2024-05-26
923,79,11,2024-02-26
394,130,20,2024-01-08
871,34,8,2024-04-04
529,104,13,2024-02-03
1750,163,6,2024-04-17
690,75,2,2024-01-28
813,162,11,2024-06-03
1246,89,8,2024-01-14
19,109,6,2024-02-17
243,45,5,2024-03-16
371,116,14,2024-05-02
1422,122,10,2024-04-12
276,81,20,2024-01-18
800,8,4,2024-01-21
363,72,4,2024-01-24
763,129,9,2024-05-16
1633,133,13,2024-01-16
13,138,1,2024-01-28
972,151,17,2024-04-11
986,127,18,2024-02-02
402,21,6,2024-05-27
1220,92,15,2024-01-04
1907,70,15,2024-02-04
1472,105,9,2024-02-12
1308,109,3,2024-02-07
1496,29,6,2024-01-14
418,136,9,2024-02-28
1507,123,11,2024-02-28
881,89,19,2024-04-08
1775,137,2,2024-04-28
1135,90,6,2024-04-04
543,132,6,2024-03-20
262,32,18,2024-06-26
1539,60,17,2024-03-24
1800,65,12,2024-03-09
97,9,14,2024-03-06
626,95,10,2024-06-15
957,87,5,2024-02-20
1732,20,4,2024-02-05
1935,50,5,2024-04-24
585,138,20,2024-05-05
1398,159,3,2024-04-25
898,102,7,2024-03-03
1361,76,6,2024-05-05
348,8,7,2024-05-22
1104,98,6,2024-01-19
1839,122,12,2024-01-04
1342,139,2,2024-01-18
1243,100,8,2024-01-11
523,85,7,2024-01-09
792,156,8,2024-03-24
1473,140,17,2024-02-07
547,160,8,2024-03-25
1737,59,10,2024-01-04
74,163,4,2024-05-11
142,102,15,2024-05-01
1035,74,17,2024-01-18
1726,109,12,2024-02-14
572,66,9,2024-06-20
1957,93,9,2024-03-08
876,14,18,2024-02-23
1679,137,12,2024-06-25
136,122,20,2024-06-07
446,116,18,2024-01-28
32,165,11,2024-03-02
1319,153,4,2024-02-07
1100,117,17,2024-05-11
1354,66,18,2024-04-08
1647,160,19,2024-05-28
872,151,17,2024-05-11
1591,40,20,2024-01-16
627,81,16,2024-05-28
1440,35,16,2024-01-27
562,116,5,2024-03-05
772,60,2,2024-01-23
1766,154,18,2024-04-07
1456,65,6,2024-03-09
271,53,18,2024-06-15
464,152,15,2024-02-11
1068,61,8,2024-05-25
1623,27,5,2024-01-29
1324,141,16,2024-01-08
803,41,19,2024-02-23
354,133,17,2024-01-13
1458,148,18,2024-02-24
344,38,4,2024-01-12
1672,30,1,2024-02-17
472,45,1,2024-01-05
130,134,13,2024-04-28
889,98,4,2024-01-12
1864,8,17,2024-06-10
1223,143,16,2024-04-08
250,3,18,2024-01-22
1675,76,7,2024-04-05
786,24,10,2024-01-16
1879,61,18,2024-03-15
1902,82,8,2024-06-13
1933,22,19,2024-05-10
1547,13,16,2024-03-11
863,141,5,2024-02-19
645,80,14,2024-05-30
648,26,2,2024-01-01
407,5,15,2024-04-13
1876,47,1,2024-04-04
1674,72,11,2024-05-30
777,113,3,2024-03-25
41,12,14,2024-04-20
1992,100,14,2024-03-09
189,19,1,2024-06-14
805,95,10,2024-01-23
1452,24,8,2024-03-13
4,115,18,2024-03-23
206,103,20,2024-05-31
551,159,16,2024-01-11
1071,158,1,2024-04-04
1584,144,7,2024-04-20
860,141,7,2024-03-16
1135,37,13,2024-05-16
1487,146,19,2024-06-08
830,41,13,2024-06-04
941,4,17,2024-02-29
1106,111,18,2024-05-22
1066,163,19,2024-01-31
968,136,16,2024-06-06
149,94,1,2024-04-04
1645,152,14,2024-02-16
744,117,3,2024-05-25
931,97,1,2024-06-26
1218,61,5,2024-01-06
1932,23,5,2024-04-20
1805,92,15,2024-06-10
1070,148,18,2024-02-17
779,4,10,2024-01-21
1134,2,19,2024-04-04
1914,36,3,2024-04-28
740,86,17,2024-03-21
1990,31,15,2024-05-04
936,75,3,2024-06-20
1532,36,16,2024-03-16
789,155,6,2024-01-20
198,139,18,2024-02-07
575,24,20,2024-05-31
825,36,14,2024-03-09
363,42,5,2024-06-03
1932,123,11,2024-05-11
1204,20,15,2024-01-14
1662,68,12,2024-03-09
1877,34,4,2024-05-21
710,76,12,2024-05-04
1707,12,11,2024-04-21
1597,130,5,2024-01-01
1731,148,5,2024-02-02
1730,94,16,2024-01-01
1455,148,1,2024-01-13
130,162,13,2024-02-26
1896,88,14,2024-03-11
1947,14,15,2024-02-13
433,35,9,2024-04-30
364,129,6,2024-05-23
1252,84,9,2024-01-02
120,23,16,2024-05-13
1336,133,6,2024-02-11
1411,68,15,2024-03-02
185,35,14,2024-01-19
798,139,12,2024-01-02
987,17,2,2024-03-30
1932,144,2,2024-01-24
238,148,12,2024-01-01
1251,46,15,2024-01-28
1672,23,11,2024-02-17
876,21,2,2024-04-02
466,113,2,2024-05-25
279,52,2,2024-01-09
947,19,14,2024-05-31
643,4,1,2024-05-03
526,23,17,2024-05-26
1609,80,18,2024-03-24
1432,76,8,2024-06-14
289,146,17,2024-04-29
847,152,18,2024-05-26
437,106,12,2024-02-03
1219,66,9,2024-04-30
1569,30,14,2024-01-23
1965,160,17,2024-02-06
972,52,10,2024-05-17
170,55,3,2024-01-10
529,86,2,2024-02-09
721,144,20,2024-04-13
455,47,3,2024-04-29
1828,76,7,2024-04-02
897,66,17,2024-03-02
691,39,14,2024-05-15
124,104,9,2024-05-19
892,10,14,2024-04-24
397,151,18,2024-02-26
1470,65,10,2024-05-18
1031,50,18,2024-03-18
1982,46,11,2024-02-28
784,162,10,2024-04-13
1874,36,18,2024-01-13
678,86,2,2024-04-24
1672,114,9,2024-06-29
103,101,12,2024-04-24
1270,86,12,2024-01-21
746,102,6,2024-02-22
1157,47,1,2024-06-01
70,139,11,2024-03-24
220,11,16,2024-06-10
1434,80,1,2024-06-19
1229,27,8,2024-01-26
1948,22,4,2024-04-28
1596,130,13,2024-01-25
1231,5,5,2024-03-25
1650,76,15,2024-06-23
797,14,6,2024-02-13
1299,7,13,2024-06-07
760,60,11,2024-03-09
1431,22,6,2024-01-01
1829,22,5,2024-02-16
897,81,19,2024-04-01
1786,16,1,2024-02-10
1762,107,2,2024-01-21
655,29,11,2024-02-24
1768,47,12,2024-06-16
1406,151,9,2024-04-22
1298,159,11,2024-01-09
898,73,2,2024-05-06
205,114,7,2024-02-03
950,153,18,2024-01-13
1907,91,19,2024-06-21
750,165,1,2024-02-29
1365,17,2,2024-01-03
805,74,20,2024-02-25
1987,78,1,2024-02-22
1414,149,4,2024-01-01
569,90,5,2024-01-09
1799,55,14,2024-01-12
1038,157,10,2024-01-17
148,139,10,2024-06-09
1257,25,8,2024-06-16
690,158,20,2024-02-14
1966,140,12,2024-03-29
1557,63,12,2024-06-24
1162,88,5,2024-01-12
741,100,3,2024-01-09
122,105,16,2024-05-25
1927,148,1,2024-06-13
40,102,19,2024-04-19
1932,141,2,2024-01-19
1120,100,15,2024-05-02
539,12,8,2024-05-02
1026,69,5,2024-02-25
1357,50,19,2024-03-14
629,149,12,2024-02-27
43,1,13,2024-05-05
939,97,6,2024-03-26
672,3,7,2024-02-11
1297,90,1,2024-01-19
1011,55,13,2024-03-21
523,34,13,2024-02-17
586,28,15,2024-05-17
522,48,19,2024-01-16
1286,48,19,2024-06-28
1596,39,8,2024-02-26
631,85,4,2024-01-18
32,9,19,2024-01-11
1318,108,2,2024-04-01
501,2,18,2024-05-22
1871,106,17,2024-03-05
498,4,5,2024-01-30
182,99,13,2024-04-23
451,35,20,2024-01-02
577,86,15,2024-03-26
1545,145,18,2024-05-19
924,83,19,2024-02-17
180,44,19,2024-05-31
1580,109,10,2024-02-12
810,12,8,2024-03-02
859,46,1,2024-06-26
290,118,12,2024-03-31
1067,48,3,2024-03-06
947,119,1,2024-06-26
1221,33,1,2024-04-23
235,24,12,2024-02-11
463,141,1,2024-02-16
388,111,6,2024-01-26
1326,156,6,2024-01-18
723,135,4,2024-05-13
1174,126,1,2024-06-24
750,145,4,2024-04-21
218,29,17,2024-04-21
434,138,12,2024-03-26
1127,141,3,2024-05-30
1804,81,19,2024-04-28
1414,121,6,2024-06-29
1415,25,13,2024-05-22
1059,12,2,2024-03-27
1879,61,16,2024-05-16
1568,155,7,2024-01-18
1122,97,20,2024-02-09
1042,149,16,2024-02-14
1646,131,9,2024-03-25
1970,80,2,2024-06-17
197,132,5,2024-02-13
1480,123,6,2024-01-01
111,46,18,2024-02-24
1260,76,18,2024-02-02
1281,59,5,2024-06-18
1937,40,2,2024-03-05
182,72,9,2024-05-04
571,55,5,2024-05-14
1532,29,3,2024-04-17
1995,93,19,2024-06-03
1456,51,1,2024-06-21
260,161,1,2024-02-02
74,163,7,2024-01-13
568,39,8,2024-02-03
268,113,16,2024-04-01
1742,33,4,2024-03-03
764,50,2,2024-02-03
1031,24,14,2024-03-26
1816,13,14,2024-03-05
811,51,1,2024-06-23
1690,15,12,2024-06-01
473,113,15,2024-04-27
729,102,19,2024-01-25
1252,138,8,2024-02-03
1573,19,1,2024-06-15
332,154,3,2024-04-16
1399,19,16,2024-03-17
775,156,2,2024-02-10
1193,136,7,2024-01-31
1934,8,9,2024-03-04
1725,139,9,2024-01-18
1270,100,13,2024-02-11
309,146,3,2024-02-21
1923,31,14,2024-05-04
29,129,2,2024-04-03
832,143,12,2024-04-16
1724,101,15,2024-01-11
785,60,13,2024-02-09
173,147,17,2024-04-10
742,93,2,2024-03-18
1191,74,9,2024-03-17
1344,10,15,2024-04-20
802,51,10,2024-06-03
1578,49,8,2024-05-25
854,89,1,2024-03-18
1326,155,13,2024-02-12
930,49,5,2024-02-13
790,35,14,2024-01-31
182,76,5,2024-03-06
444,106,5,2024-03-28
1927,143,11,2024-03-09
1380,39,4,2024-06-22
1055,132,2,2024-05-16
1506,127,20,2024-06-24
1266,26,20,2024-04-14
303,164,8,2024-03-20
1859,22,20,2024-05-26
1399,98,9,2024-02-26
412,144,11,2024-03-02
1818,35,10,2024-04-27
1995,48,12,2024-06-19
118,94,18,2024-03-01
461,63,9,2024-02-21
1945,9,8,2024-01-20
162,94,17,2024-05-07
831,8,12,2024-03-09
758,120,13,2024-06-25
1155,69,16,2024-03-25
1631,117,13,2024-05-30
1459,69,11,2024-02-21
739,62,14,2024-04-04
1156,121,9,2024-04-10
792,153,17,2024-04-07
1971,17,14,2024-02-23
1856,72,5,2024-01-21
363,88,10,2024-04-04
46,138,1,2024-05-26
681,159,10,2024-05-10
180,88,6,2024-04-12
1221,37,11,2024-04-05
1180,98,13,2024-03-18
1730,115,6,2024-01-29
1748,62,1,2024-04-26
1782,71,5,2024-03-02
754,151,4,2024-03-09
372,99,4,2024-03-14
108,68,18,2024-05-29
401,64,6,2024-04-16
1673,30,10,2024-03-22
1815,80,7,2024-01-15
928,146,14,2024-02-26
1348,118,8,2024-01-27
1969,5,1,2024-05-16
1323,32,16,2024-05-15
1684,92,6,2024-02-06
1909,31,3,2024-04-04
1495,141,15,2024-01-24
1877,143,9,2024-03-22
321,54,12,2024-06-17
573,46,14,2024-05-09
1634,118,9,2024-03-09
1729,128,2,2024-01-29
1019,50,6,2024-06-14
1913,7,17,2024-04-15
1632,88,5,2024-02-26
1854,114,15,2024-04-25
271,148,14,2024-04-12
1397,83,14,2024-02-18
400,120,1,2024-01-29
571,16,2,2024-06-10
1435,92,5,2024-04-22
1910,138,3,2024-01-07
1900,95,11,2024-06-15
1064,12,2,2024-01-07
1886,39,16,2024-06-23
365,33,3,2024-03-20
382,82,15,2024-06-18
1735,50,4,2024-04-18
55,155,10,2024-02-28
1982,147,4,2024-02-25
1563,102,17,2024-06-09
1422,23,16,2024-02-12
1861,9,7,2024-02-01
406,97,20,2024-03-29
719,40,17,2024-04-10
361,7,20,2024-06-14
382,148,16,2024-03-04
705,33,12,2024-06-06
722,55,8,2024-02-07
347,39,15,2024-02-28
1433,158,7,2024-05-13
1236,156,6,2024-01-01
589,94,16,2024-06-25
1421,57,12,2024-02-27
265,59,14,2024-04-19
179,130,12,2024-01-09
962,102,3,2024-01-13
1129,118,2,2024-05-10
384,100,20,2024-05-07
1614,31,17,2024-02-10
1700,52,13,2024-01-10
203,4,16,2024-02-01
320,102,4,2024-03-31
1321,142,8,2024-05-22
1389,144,6,2024-06-29
184,127,14,2024-03-08
1094,67,13,2024-05-02
411,84,15,2024-03-08
269,38,7,2024-02-25
1415,40,5,2024-02-11
1884,131,1,2024-06-11
218,156,10,2024-03-05
316,89,18,2024-06-20
1758,145,5,2024-06-19
1404,162,6,2024-02-15
1504,91,13,2024-01-15
773,47,20,2024-03-27
433,96,2,2024-04-09
497,163,16,2024-03-03
137,166,4,2024-05-16
114,70,13,2024-06-24
1625,126,9,2024-01-27
1696,61,1,2024-05-04
1371,81,8,2024-05-23
1946,79,4,2024-06-16
1151,83,5,2024-01-04
1820,19,8,2024-04-08
358,103,2,2024-05-10
1607,74,13,2024-02-28
1170,122,12,2024-04-08
130,81,9,2024-05-01
93,93,11,2024-03-05
1165,19,6,2024-06-09
1352,18,12,2024-01-23
877,69,3,2024-01-20
1160,88,11,2024-04-19
557,5,19,2024-06-20
188,148,13,2024-05-31
434,152,11,2024-04-25
1121,128,12,2024-02-17
124,123,1,2024-02-05
38,65,6,2024-04-21
2000,41,1,2024-01-19
1276,128,4,2024-02-04
1493,23,5,2024-03-19
151,52,19,2024-03-03
1540,111,20,2024-04-13
948,137,19,2024-06-14
930,104,2,2024-05-24
1956,134,16,2024-02-25
152,43,14,2024-05-05
1830,124,8,2024-01-21
1635,155,6,2024-02-03
897,100,1,2024-04-27
1965,87,19,2024-05-15
1096,160,16,2024-06-15
1116,108,12,2024-03-01
1722,164,7,2024-06-10
1403,147,10,2024-02-21
237,155,3,2024-06-10
1577,98,11,2024-03-20
386,8,17,2024-06-21
1485,149,11,2024-02-16
478,32,5,2024-01-12
325,31,19,2024-01-18
721,7,12,2024-05-04
1654,97,9,2024-03-13
1154,164,15,2024-03-13
983,2,2,2024-01-01
288,108,18,2024-04-28
811,79,10,2024-05-19
1363,112,16,2024-04-12
610,147,15,2024-05-31
922,80,3,2024-04-17
1672,52,13,2024-03-29
874,9,9,2024-03-25
68,6,14,2024-03-03
723,81,8,2024-04-30
408,10,19,2024-04-08
1997,70,19,2024-04-19
1263,48,15,2024-04-22
162,29,19,2024-06-15
734,36,19,2024-06-27
779,58,11,2024-02-22
102,95,19,2024-04-29
1473,3,6,2024-04-04
717,29,6,2024-05-15
330,119,14,2024-06-21
423,110,10,2024-03-01
161,81,20,2024-03-15
1877,135,20,2024-05-23
1722,146,11,2024-06-05
806,90,10,2024-04-15
1347,112,8,2024-03-17
1992,85,9,2024-03-15
1527,57,10,2024-03-06
1609,19,10,2024-06-05
249,102,19,2024-06-03
1207,63,20,2024-03-03
1708,67,9,2024-05-28
924,73,8,2024-05-27
1805,70,14,2024-03-08
36,135,18,2024-02-13
300,58,2,2024-05-31
673,129,14,2024-02-02
1240,123,7,2024-05-27
1371,137,17,2024-05-29
1758,70,4,2024-03-04
323,27,1,2024-05-26
913,34,2,2024-06-25
355,30,16,2024-01-12
981,84,10,2024-05-12
713,50,10,2024-06-10
1454,106,12,2024-03-27
968,150,5,2024-02-02
77,63,1,2024-01-11
619,72,19,2024-04-20
1738,78,13,2024-01-17
304,157,8,2024-05-25
112,8,5,2024-04-01
219,35,4,2024-02-22
1503,119,11,2024-04-10
1771,92,17,2024-06-29
1219,101,7,2024-03-25
1193,87,16,2024-01-01
1138,111,3,2024-05-26
1249,56,3,2024-03-07
1446,93,18,2024-03-17
388,67,11,2024-04-11
795,57,3,2024-01-19
457,139,18,2024-04-04
99,53,10,2024-02-16
391,105,6,2024-06-20
1518,35,2,2024-03-04
400,80,15,2024-03-15
376,68,14,2024-02-23
1344,28,1,2024-03-18
476,116,19,2024-04-16
1034,102,18,2024-01-08
67,142,11,2024-02-06
1166,72,13,2024-05-29
1965,13,5,2024-06-16
184,166,16,2024-04-22
1822,74,3,2024-04-29
540,49,2,2024-03-18
426,82,2,2024-02-09
468,138,12,2024-01-13
335,42,18,2024-06-05
1934,72,14,2024-04-10
693,47,15,2024-03-27
1495,41,7,2024-02-21
274,134,5,2024-06-08
1625,60,1,2024-02-04
34,35,11,2024-04-12
1175,28,7,2024-02-22
1798,3,8,2024-01-06
450,51,9,2024-04-14
960,113,3,2024-06-26
252,110,15,2024-04-03
1911,3,15,2024-04-19
291,123,20,2024-06-05
712,81,8,2024-01-15
356,72,12,2024-02-23
115,21,6,2024-02-29
1505,149,18,2024-03-07
1672,125,6,2024-03-01
60,56,9,2024-02-03
96,33,18,2024-03-16
939,18,19,2024-01-05
187,117,6,2024-02-11
1356,34,10,2024-01-14
1805,96,2,2024-04-22
1668,106,9,2024-06-18
1809,140,15,2024-01-27
1704,122,16,2024-03-23
1690,67,14,2024-01-28
1275,154,6,2024-03-08
103,99,12,2024-06-12
1110,59,18,2024-04-22
316,121,5,2024-03-27
1036,17,6,2024-02-09
649,154,2,2024-05-29
1602,88,13,2024-04-10
1553,137,10,2024-03-06
1874,130,5,2024-03-04
995,64,7,2024-04-25
1175,20,6,2024-01-26
267,22,3,2024-01-13
245,136,15,2024-05-11
86,61,12,2024-06-25
1133,107,20,2024-01-13
1372,19,15,2024-01-13
1768,125,10,2024-06-26
74,162,8,2024-06-02
310,91,4,2024-05-30
1990,159,20,2024-03-05
1423,91,6,2024-06-02
652,29,16,2024-01-27
354,45,5,2024-05-06
1937,100,9,2024-03-04
452,143,15,2024-02-16
335,6,12,2024-03-15
307,37,4,2024-04-06
361,97,11,2024-06-24
1661,67,19,2024-06-14
784,50,7,2024-01-01
1418,139,7,2024-02-21
2000,75,10,2024-03-18
907,5,10,2024-05-08
1722,133,16,2024-05-10
1228,149,11,2024-01-04
555,119,1,2024-02-12
22,96,20,2024-06-23
774,130,12,2024-01-19
1254,81,7,2024-06-23
918,128,9,2024-06-08
1438,47,13,2024-04-19
1300,54,6,2024-06-02
1518,82,14,2024-02-29
549,48,15,2024-05-07
972,82,6,2024-02-10
1868,92,19,2024-02-09
36,108,3,2024-04-12
716,139,3,2024-02-06
1658,155,5,2024-01-08
1340,95,19,2024-02-10
310,152,10,2024-01-30
147,83,14,2024-02-25
87,39,19,2024-03-22
647,149,13,2024-02-29
893,63,15,2024-06-20
1475,40,14,2024-02-14
1694,160,10,2024-06-19
1565,47,2,2024-04-20
773,20,11,2024-06-18
531,160,17,2024-01-07
1324,142,11,2024-01-25
399,53,4,2024-02-27
1341,138,2,2024-01-12
559,147,18,2024-02-27
1443,41,3,2024-06-13
172,46,5,2024-01-25
1946,45,3,2024-04-05
1535,76,17,2024-06-18
1868,29,12,2024-05-17
315,112,18,2024-04-16
1098,128,13,2024-03-17
1831,3,4,2024-05-29
225,136,11,2024-03-08
1140,138,2,2024-04-09
634,79,5,2024-06-21
2,11,13,2024-02-15
1168,129,16,2024-04-23
1308,135,16,2024-03-03
1704,81,17,2024-03-24
1590,100,13,2024-03-13
1937,103,10,2024-01-31
1221,112,5,2024-02-25
607,47,4,2024-06-05
289,112,5,2024-02-15
154,50,6,2024-01-05
626,17,2,2024-03-13
335,157,9,2024-05-16
445,29,10,2024-05-04
1921,131,19,2024-06-28
1774,29,3,2024-04-30
1767,158,15,2024-02-09
1691,105,19,2024-06-05
1217,157,9,2024-05-27
1415,135,4,2024-06-15
330,132,7,2024-01-29
1507,141,1,2024-01-15
450,111,14,2024-04-14
43,44,1,2024-01-16
12,90,7,2024-02-11
1105,87,7,2024-05-19
812,49,4,2024-01-01
659,162,2,2024-03-24
1659,46,9,2024-03-03
1816,136,8,2024-05-20
1454,1,12,2024-05-21
