user_id,food_id,frequency,timestamp
1472,40,5,2024-03-22
1058,148,7,2024-05-06
1536,10,18,2024-03-22
1396,135,1,2024-04-12
1318,48,8,2024-04-04
107,179,9,2024-01-08
1359,93,13,2024-04-07
1491,159,11,2024-06-24
936,146,2,2024-01-08
1379,32,6,2024-03-12
1843,139,6,2024-03-28
1746,96,9,2024-03-05
374,135,13,2024-04-27
1216,101,7,2024-02-05
723,212,20,2024-03-16
381,164,8,2024-06-11
1949,35,18,2024-05-27
1735,69,13,2024-02-26
1775,50,18,2024-05-26
1914,27,11,2024-04-13
337,67,3,2024-06-24
1394,84,6,2024-05-16
1560,87,16,2024-02-15
1872,88,13,2024-02-12
1984,148,6,2024-04-13
1938,151,8,2024-06-26
456,88,17,2024-06-04
1601,176,12,2024-01-27
458,130,4,2024-05-23
1456,101,12,2024-04-03
53,166,16,2024-05-12
539,99,18,2024-03-24
33,157,11,2024-05-04
1584,175,10,2024-03-07
460,2,7,2024-03-19
1287,160,4,2024-06-21
1831,132,19,2024-01-20
1898,214,4,2024-05-03
1227,124,6,2024-01-13
408,134,11,2024-05-28
484,69,2,2024-01-23
1718,94,7,2024-04-10
630,23,11,2024-03-16
930,28,11,2024-03-24
415,28,7,2024-02-14
750,159,7,2024-04-17
975,187,17,2024-01-25
488,205,14,2024-04-24
1744,82,2,2024-01-05
1966,159,9,2024-02-08
1428,165,4,2024-03-13
1947,198,3,2024-01-10
1590,91,6,2024-04-26
785,158,17,2024-02-01
1426,152,17,2024-05-01
1150,16,20,2024-02-03
1552,123,1,2024-03-10
740,34,8,2024-05-11
1079,143,12,2024-04-12
334,36,11,2024-05-22
1658,208,14,2024-04-16
120,84,19,2024-05-09
851,203,15,2024-05-17
906,72,10,2024-02-12
284,127,11,2024-05-10
691,190,9,2024-05-18
1295,87,19,2024-04-18
1976,94,11,2024-06-06
590,46,17,2024-02-02
624,158,4,2024-01-22
1664,178,14,2024-03-26
53,35,1,2024-01-11
88,40,10,2024-04-05
1310,59,19,2024-06-14
1799,60,3,2024-03-01
269,165,4,2024-03-24
1779,82,3,2024-02-23
12,83,11,2024-05-03
70,134,7,2024-06-11
1297,109,18,2024-02-16
1397,26,10,2024-03-18
583,134,17,2024-06-06
785,99,19,2024-06-07
1468,126,5,2024-05-07
1973,177,8,2024-04-18
920,164,15,2024-03-15
1318,106,5,2024-01-02
266,94,17,2024-06-29
344,95,10,2024-02-23
1945,18,17,2024-02-25
1650,209,6,2024-05-19
1655,209,4,2024-02-04
390,215,3,2024-02-02
410,156,5,2024-06-14
15,161,10,2024-06-08
190,16,13,2024-01-03
1814,24,17,2024-03-03
851,68,16,2024-02-10
418,184,18,2024-04-28
707,7,18,2024-02-12
1571,121,13,2024-05-12
1447,23,15,2024-02-15
1612,47,12,2024-05-02
951,83,9,2024-04-02
1152,161,9,2024-05-03
278,98,5,2024-05-26
1930,9,11,2024-02-06
1267,24,17,2024-06-20
1520,117,13,2024-06-17
1135,62,4,2024-04-10
109,141,6,2024-04-22
1967,31,16,2024-02-14
130,118,7,2024-02-20
908,202,7,2024-05-24
1343,150,6,2024-01-08
668,47,6,2024-02-09
1181,146,20,2024-02-24
1518,106,6,2024-01-26
1501,110,11,2024-06-17
1749,150,3,2024-06-12
621,61,18,2024-05-20
295,61,6,2024-03-24
1338,94,8,2024-05-27
1753,139,7,2024-03-22
1139,79,9,2024-04-16
251,126,15,2024-05-06
449,42,13,2024-03-15
507,6,19,2024-03-26
535,65,19,2024-05-07
1252,184,4,2024-02-16
1830,115,20,2024-05-29
899,1,6,2024-05-26
358,113,3,2024-02-11
114,85,8,2024-06-19
1846,153,15,2024-05-14
1866,128,4,2024-02-24
1005,182,11,2024-02-05
1187,143,17,2024-03-03
268,39,1,2024-06-21
1542,26,5,2024-04-03
814,187,2,2024-05-20
386,45,2,2024-01-12
544,195,18,2024-05-05
1243,208,15,2024-05-12
1032,130,19,2024-04-22
716,176,7,2024-06-26
1516,185,12,2024-06-19
1054,92,6,2024-03-01
1306,137,13,2024-01-16
1636,215,2,2024-02-21
36,72,10,2024-03-01
1890,100,3,2024-05-26
1752,204,19,2024-03-23
225,118,3,2024-03-29
1711,42,7,2024-05-26
1841,24,1,2024-02-08
1317,148,6,2024-05-30
1535,90,1,2024-01-24
621,51,16,2024-03-11
1339,189,17,2024-02-19
117,157,7,2024-01-02
1181,107,16,2024-01-22
431,176,19,2024-05-07
191,156,4,2024-02-07
815,13,5,2024-02-08
237,54,6,2024-01-31
1776,176,15,2024-04-14
956,193,5,2024-01-14
236,156,3,2024-01-30
231,98,13,2024-01-27
266,47,2,2024-01-31
1265,185,2,2024-04-24
279,186,11,2024-06-18
1521,136,15,2024-03-04
406,160,7,2024-01-10
602,147,7,2024-04-20
779,87,7,2024-05-17
28,170,6,2024-04-26
1333,171,10,2024-05-13
213,39,10,2024-02-15
206,24,10,2024-01-06
1618,143,13,2024-06-09
1075,36,11,2024-01-03
1181,171,11,2024-02-04
308,153,10,2024-04-06
264,5,19,2024-02-19
1435,94,12,2024-04-07
1720,203,3,2024-06-16
3,207,7,2024-06-19
1166,153,12,2024-02-02
1596,178,19,2024-05-07
1687,5,4,2024-02-28
1985,117,4,2024-02-06
565,49,14,2024-04-01
1126,84,18,2024-04-03
794,79,5,2024-02-24
1734,7,9,2024-01-20
1819,191,5,2024-01-07
289,124,2,2024-04-18
253,93,20,2024-02-11
982,60,18,2024-05-06
570,16,6,2024-06-02
1269,16,15,2024-01-22
884,110,19,2024-01-06
845,59,5,2024-02-02
1762,73,17,2024-06-15
1936,28,11,2024-03-22
535,41,1,2024-02-26
1437,182,10,2024-01-09
512,16,4,2024-01-05
1262,93,13,2024-05-07
1156,197,15,2024-04-04
867,202,10,2024-06-08
133,95,15,2024-05-31
1387,200,12,2024-04-05
584,109,6,2024-03-04
515,123,4,2024-02-05
1714,208,9,2024-04-28
890,1,4,2024-01-12
1137,16,4,2024-05-11
252,10,7,2024-01-07
1651,189,14,2024-05-21
471,26,15,2024-04-12
566,196,3,2024-05-05
332,109,17,2024-01-11
1115,4,17,2024-01-25
1664,187,12,2024-04-24
220,38,19,2024-01-08
1779,185,4,2024-03-28
1443,16,15,2024-01-22
401,131,2,2024-04-14
928,27,8,2024-01-14
947,183,8,2024-03-26
164,13,10,2024-04-02
1987,136,9,2024-05-05
615,52,13,2024-02-14
234,181,7,2024-01-07
36,145,14,2024-02-16
715,137,17,2024-06-22
728,115,14,2024-06-29
880,153,9,2024-05-07
61,53,4,2024-05-23
12,86,7,2024-06-20
1646,199,7,2024-06-04
825,41,15,2024-03-06
1717,112,13,2024-04-21
1686,39,3,2024-03-31
1199,17,17,2024-03-02
1702,36,16,2024-01-05
66,15,9,2024-04-13
850,109,4,2024-03-20
1977,85,19,2024-01-07
1547,18,4,2024-01-13
916,151,16,2024-06-19
958,32,9,2024-01-10
41,192,9,2024-05-29
484,140,18,2024-01-18
1681,184,19,2024-06-28
1758,182,9,2024-05-26
7,81,8,2024-06-19
1450,17,11,2024-02-14
87,66,20,2024-06-04
1028,10,19,2024-03-17
1325,213,20,2024-05-07
1904,102,20,2024-05-15
1010,164,8,2024-06-14
134,51,15,2024-05-31
900,176,4,2024-04-16
783,155,18,2024-03-15
210,106,13,2024-01-26
305,56,16,2024-03-14
1951,13,16,2024-05-02
1170,69,8,2024-02-29
1702,45,11,2024-04-21
375,54,17,2024-06-20
1211,153,10,2024-05-29
1165,30,20,2024-04-24
1653,4,3,2024-03-08
339,111,5,2024-01-07
439,120,2,2024-05-11
944,210,18,2024-02-13
217,23,14,2024-01-15
1723,41,1,2024-06-10
1646,170,9,2024-01-25
1741,140,3,2024-03-01
757,176,20,2024-05-26
1051,153,17,2024-05-29
919,38,4,2024-01-22
1999,114,1,2024-05-17
1032,161,19,2024-03-15
1901,170,17,2024-01-08
1670,211,3,2024-05-19
1901,103,9,2024-03-18
1096,36,6,2024-01-31
925,92,17,2024-05-11
1511,60,19,2024-04-22
1992,130,12,2024-04-22
1910,3,18,2024-02-14
127,208,1,2024-03-07
1107,12,14,2024-05-01
656,122,3,2024-02-16
1725,49,13,2024-05-24
175,77,20,2024-04-13
188,196,3,2024-02-10
1047,128,19,2024-03-10
1621,43,20,2024-06-20
868,144,17,2024-02-08
949,186,13,2024-05-28
1932,172,16,2024-06-19
1302,13,9,2024-01-12
1206,91,8,2024-01-31
530,203,3,2024-05-28
868,29,12,2024-04-19
91,127,18,2024-06-13
509,46,16,2024-03-13
1381,207,18,2024-05-22
460,86,13,2024-03-31
220,200,15,2024-05-28
1635,207,13,2024-02-16
600,164,2,2024-06-03
1897,108,10,2024-06-05
771,99,18,2024-03-04
1476,68,20,2024-04-19
53,69,15,2024-05-10
640,39,3,2024-04-23
24,40,18,2024-03-27
210,99,5,2024-02-10
1912,92,19,2024-03-03
1691,162,14,2024-03-11
1112,140,5,2024-01-01
1030,147,8,2024-03-09
1095,103,18,2024-06-27
1028,59,20,2024-01-11
1803,112,5,2024-03-07
810,123,5,2024-05-14
912,155,19,2024-01-18
871,6,20,2024-01-17
183,77,3,2024-02-24
1700,29,19,2024-03-04
733,170,20,2024-06-12
1669,42,7,2024-04-14
222,60,7,2024-05-01
1474,105,1,2024-03-28
383,64,2,2024-03-06
658,143,17,2024-01-25
821,86,1,2024-02-12
738,72,10,2024-05-06
297,68,4,2024-06-06
200,110,11,2024-06-15
65,50,10,2024-03-11
58,202,19,2024-04-16
824,17,16,2024-05-03
1837,192,3,2024-05-12
260,180,9,2024-06-01
1103,147,18,2024-06-10
86,140,18,2024-01-01
1775,103,15,2024-05-21
298,25,9,2024-01-21
907,70,14,2024-05-12
1737,27,8,2024-03-24
1275,48,13,2024-06-09
772,68,18,2024-04-18
1263,170,18,2024-06-07
1649,64,19,2024-04-11
1427,159,18,2024-04-22
639,130,13,2024-05-25
640,177,3,2024-03-24
697,151,9,2024-03-21
1646,169,2,2024-01-29
255,158,5,2024-06-02
1392,47,2,2024-06-24
1600,123,12,2024-03-04
1428,98,2,2024-03-30
233,19,16,2024-01-21
866,175,2,2024-02-28
1706,153,18,2024-05-22
1654,102,7,2024-04-17
644,64,14,2024-06-14
258,26,17,2024-05-28
533,84,12,2024-06-02
115,98,16,2024-01-02
101,7,20,2024-06-16
1334,147,10,2024-02-04
612,136,19,2024-03-05
367,13,10,2024-04-06
769,175,9,2024-05-22
1257,112,14,2024-05-07
841,13,11,2024-04-21
537,42,1,2024-03-20
645,109,12,2024-05-05
1549,114,11,2024-05-17
1828,8,19,2024-04-25
1603,79,11,2024-02-26
394,201,17,2024-06-04
60,109,5,2024-03-03
1756,201,12,2024-03-07
1637,104,13,2024-02-03
1750,163,6,2024-04-17
690,180,10,2024-01-14
223,102,11,2024-06-03
1246,89,8,2024-01-14
19,178,14,2024-02-11
1753,48,4,2024-02-14
312,76,6,2024-04-25
877,123,16,2024-03-20
822,35,11,2024-06-05
138,100,1,2024-01-27
162,46,9,2024-01-26
190,96,17,2024-03-05
1093,205,17,2024-06-12
796,16,1,2024-05-17
31,28,16,2024-05-30
1058,102,16,2024-05-06
1145,33,7,2024-01-21
355,148,20,2024-04-01
910,202,1,2024-03-10
914,35,14,2024-03-08
1747,43,14,2024-01-20
302,187,4,2024-02-12
110,53,17,2024-03-05
469,189,16,2024-03-28
467,111,12,2024-06-27
1206,187,13,2024-05-16
99,119,18,2024-03-30
1995,210,6,2024-04-04
543,132,6,2024-03-20
262,32,18,2024-06-26
1539,60,17,2024-03-24
1800,65,12,2024-03-09
97,9,14,2024-03-06
626,168,12,2024-03-14
1336,120,11,2024-02-07
1782,51,3,2024-01-29
287,50,5,2024-04-24
585,198,18,2024-06-06
1568,189,16,2024-06-23
1926,159,3,2024-04-25
898,199,13,2024-02-22
498,171,10,2024-06-14
1314,174,6,2024-05-05
348,8,7,2024-05-22
1104,98,6,2024-01-19
1839,122,12,2024-01-04
1342,139,2,2024-01-18
1243,201,13,2024-03-04
1694,11,9,2024-03-25
1464,163,7,2024-01-09
792,156,8,2024-03-24
1473,140,17,2024-02-07
547,160,8,2024-03-25
1737,59,10,2024-01-04
74,180,4,2024-05-11
142,184,13,2024-04-22
972,130,10,2024-05-11
1854,18,14,2024-03-29
353,72,9,2024-03-06
1878,172,12,2024-03-07
537,110,2,2024-05-16
431,210,18,2024-04-02
1410,17,16,2024-06-03
1269,56,15,2024-06-29
1607,142,4,2024-01-04
1315,176,11,2024-03-02
1319,153,4,2024-02-07
1100,117,17,2024-05-11
1354,66,18,2024-04-08
1647,160,19,2024-05-28
872,151,17,2024-05-11
1591,40,20,2024-01-16
627,81,16,2024-05-28
1440,35,16,2024-01-27
562,215,15,2024-06-23
282,65,13,2024-02-29
75,208,3,2024-06-02
1107,192,13,2024-03-05
359,69,5,2024-02-22
1704,143,8,2024-05-31
921,42,17,2024-03-01
488,146,4,2024-02-08
1999,29,18,2024-05-07
62,101,6,2024-05-25
431,45,17,2024-05-11
1893,13,19,2024-05-22
1893,55,6,2024-02-07
249,12,4,2024-01-04
380,59,6,2024-01-01
34,17,17,2024-04-08
945,112,13,2024-01-30
93,8,17,2024-06-10
1223,172,18,2024-06-22
985,184,13,2024-02-01
23,141,3,2024-03-16
388,96,13,2024-01-24
592,16,8,2024-05-21
593,82,8,2024-06-13
1933,22,19,2024-05-10
1547,13,16,2024-03-11
863,201,18,2024-06-13
284,50,11,2024-03-20
837,151,11,2024-06-22
1619,26,2,2024-01-01
407,188,1,2024-04-27
1711,193,13,2024-02-16
8,95,9,2024-03-25
1951,191,19,2024-04-07
897,214,3,2024-03-25
41,177,2,2024-04-21
887,172,13,2024-04-18
551,24,3,2024-01-04
1854,166,13,2024-04-04
613,23,3,2024-06-29
1722,58,10,2024-01-01
1655,115,18,2024-03-23
206,103,20,2024-05-31
551,198,20,2024-04-30
86,134,20,2024-01-04
753,198,18,2024-02-19
881,108,18,2024-02-21
603,142,5,2024-04-06
1095,186,19,2024-05-24
1274,104,6,2024-04-09
1243,118,1,2024-05-15
480,139,14,2024-05-22
1138,134,19,2024-01-31
968,136,16,2024-06-06
149,94,1,2024-04-04
1645,152,14,2024-02-16
744,117,3,2024-05-25
931,97,1,2024-06-26
1218,61,5,2024-01-06
1932,23,5,2024-04-20
1805,180,12,2024-04-26
1740,162,17,2024-05-27
1145,213,6,2024-04-07
31,78,3,2024-05-21
1751,2,19,2024-04-04
1914,36,3,2024-04-28
740,86,17,2024-03-21
1990,31,15,2024-05-04
936,75,3,2024-06-20
1532,36,16,2024-03-16
789,155,6,2024-01-20
198,139,18,2024-02-07
575,24,20,2024-05-31
825,36,14,2024-03-09
363,42,5,2024-06-03
1932,123,11,2024-05-11
1204,20,15,2024-01-14
1662,182,9,2024-04-03
546,34,4,2024-05-21
710,175,10,2024-04-05
996,214,2,2024-03-22
892,200,17,2024-02-02
6,148,5,2024-02-02
1730,94,16,2024-01-01
1455,148,1,2024-01-13
130,162,13,2024-02-26
1896,181,11,2024-04-14
564,14,15,2024-02-13
433,212,5,2024-03-12
1736,121,6,2024-05-08
334,144,20,2024-03-24
1818,185,9,2024-01-02
120,23,16,2024-05-13
1336,210,17,2024-02-16
330,177,9,2024-04-25
493,24,5,2024-04-17
149,100,18,2024-04-05
13,124,3,2024-01-16
1611,90,18,2024-06-13
1430,193,2,2024-01-24
238,148,12,2024-01-01
1251,46,15,2024-01-28
1672,169,3,2024-03-21
381,110,3,2024-01-12
1524,93,8,2024-04-22
110,211,19,2024-02-04
409,12,2,2024-04-28
146,208,14,2024-05-31
643,175,1,2024-01-02
1960,124,9,2024-06-28
1700,168,3,2024-05-09
1176,202,10,2024-05-23
1457,84,10,2024-02-28
1661,166,5,2024-05-25
1069,120,14,2024-05-31
1138,147,7,2024-04-15
706,34,20,2024-03-06
572,121,4,2024-04-15
1713,188,3,2024-06-08
1625,185,17,2024-02-06
972,52,10,2024-05-17
170,55,3,2024-01-10
529,86,2,2024-02-09
721,199,18,2024-06-18
1251,104,8,2024-06-24
376,18,15,2024-03-16
437,201,12,2024-04-22
525,135,8,2024-03-27
1785,39,14,2024-05-15
124,104,9,2024-05-19
892,10,14,2024-04-24
397,151,18,2024-02-26
1470,65,10,2024-05-18
1031,50,18,2024-03-18
1982,46,11,2024-02-28
784,205,10,2024-04-13
1874,36,18,2024-01-13
678,86,2,2024-04-24
1672,114,9,2024-06-29
103,101,12,2024-04-24
1270,86,12,2024-01-21
746,102,6,2024-02-22
1157,47,1,2024-06-01
70,139,11,2024-03-24
220,11,16,2024-06-10
1434,80,1,2024-06-19
1229,27,8,2024-01-26
1948,22,4,2024-04-28
1596,130,13,2024-01-25
1231,176,1,2024-02-06
673,207,10,2024-06-29
1931,114,13,2024-01-14
1407,180,6,2024-02-13
1299,7,13,2024-06-07
760,60,11,2024-03-09
1431,22,6,2024-01-01
1829,22,5,2024-02-16
897,81,19,2024-04-01
1786,16,1,2024-02-10
1762,107,2,2024-01-21
655,29,11,2024-02-24
1768,185,6,2024-03-29
1980,205,19,2024-03-07
902,163,20,2024-03-27
66,113,10,2024-01-12
1958,214,16,2024-01-26
1567,114,7,2024-02-03
950,153,18,2024-01-13
1907,91,19,2024-06-21
750,165,1,2024-02-29
1365,193,3,2024-01-13
20,101,10,2024-06-22
1274,56,10,2024-01-04
417,177,19,2024-01-31
7,72,12,2024-02-02
1921,9,7,2024-04-19
94,130,20,2024-06-27
1992,195,10,2024-01-17
148,139,10,2024-06-09
1257,25,8,2024-06-16
690,158,20,2024-02-14
1966,140,12,2024-03-29
1557,193,8,2024-04-05
1405,146,11,2024-02-07
94,93,13,2024-01-19
69,16,14,2024-05-04
1167,148,1,2024-06-13
40,102,19,2024-04-19
1932,212,18,2024-01-16
151,140,13,2024-04-22
978,68,2,2024-06-27
1834,62,16,2024-05-08
547,178,5,2024-02-25
1357,50,19,2024-03-14
629,149,12,2024-02-27
43,1,13,2024-05-05
939,97,6,2024-03-26
672,3,7,2024-02-11
1297,90,1,2024-01-19
1011,55,13,2024-03-21
523,34,13,2024-02-17
586,28,15,2024-05-17
522,48,19,2024-01-16
1286,48,19,2024-06-28
1596,39,8,2024-02-26
631,85,4,2024-01-18
32,189,2,2024-05-26
82,165,14,2024-06-22
96,92,8,2024-01-02
1305,196,18,2024-05-22
1871,106,17,2024-03-05
498,4,5,2024-01-30
182,99,13,2024-04-23
451,204,5,2024-06-06
1900,2,10,2024-06-22
686,117,11,2024-05-24
1140,203,18,2024-04-25
663,145,6,2024-01-23
351,152,19,2024-04-18
639,43,13,2024-01-12
473,62,14,2024-06-20
1647,46,1,2024-06-26
290,118,12,2024-03-31
1067,48,3,2024-03-06
947,119,1,2024-06-26
1221,33,1,2024-04-23
235,24,12,2024-02-11
463,183,18,2024-01-02
371,49,14,2024-06-28
1961,44,4,2024-06-14
1629,156,6,2024-01-18
723,135,4,2024-05-13
1174,126,1,2024-06-24
750,145,4,2024-04-21
218,198,4,2024-05-08
895,55,18,2024-04-05
681,141,18,2024-01-21
1496,151,11,2024-05-25
1536,119,16,2024-02-12
1442,177,4,2024-04-07
1139,133,2,2024-01-13
1537,198,11,2024-03-01
981,137,20,2024-02-25
138,141,13,2024-06-04
1931,40,17,2024-05-28
983,45,17,2024-03-11
680,80,2,2024-06-17
197,132,5,2024-02-13
1480,194,16,2024-02-11
3,14,6,2024-05-21
438,158,10,2024-05-17
262,161,8,2024-02-04
1357,40,2,2024-03-05
182,72,9,2024-05-04
571,168,7,2024-02-03
1894,192,17,2024-01-29
136,108,12,2024-05-27
1234,182,7,2024-06-28
21,173,5,2024-06-09
1505,4,5,2024-01-10
1299,54,2,2024-03-11
1920,183,5,2024-02-26
1746,34,5,2024-04-22
1020,92,5,2024-06-27
1794,27,8,2024-04-05
1471,50,2,2024-02-03
1031,24,14,2024-03-26
1816,13,14,2024-03-05
811,51,1,2024-06-23
1690,15,12,2024-06-01
473,213,15,2024-04-26
942,92,13,2024-05-29
197,157,18,2024-02-27
271,197,3,2024-06-24
47,167,6,2024-06-02
184,107,3,2024-04-30
612,97,20,2024-01-11
1763,41,19,2024-05-15
447,31,1,2024-03-08
508,190,18,2024-03-11
137,159,13,2024-04-10
333,39,19,2024-01-21
1642,52,4,2024-04-17
998,4,17,2024-01-15
752,104,18,2024-04-04
1985,107,13,2024-04-27
1954,193,2,2024-04-08
479,180,13,2024-02-09
173,147,17,2024-04-10
742,93,2,2024-03-18
1191,74,9,2024-03-17
1344,10,15,2024-04-20
802,51,10,2024-06-03
1578,49,8,2024-05-25
854,89,1,2024-03-18
1326,155,13,2024-02-12
930,49,5,2024-02-13
790,35,14,2024-01-31
182,76,5,2024-03-06
444,202,14,2024-06-19
282,213,11,2024-06-16
1137,179,11,2024-03-09
1380,39,4,2024-06-22
1055,132,2,2024-05-16
1506,127,20,2024-06-24
1266,26,20,2024-04-14
303,164,8,2024-03-20
1859,211,3,2024-06-17
1231,147,13,2024-03-08
452,52,18,2024-03-27
1649,62,5,2024-03-13
1940,118,6,2024-04-03
1366,15,12,2024-05-16
484,58,8,2024-03-07
1945,52,2,2024-06-25
494,20,3,2024-06-29
1709,94,17,2024-05-07
831,8,12,2024-03-09
758,120,13,2024-06-25
1155,173,9,2024-05-07
678,204,15,2024-04-12
1202,183,9,2024-06-11
688,52,12,2024-03-02
895,95,19,2024-04-30
1756,70,13,2024-04-08
1908,187,20,2024-05-08
783,207,3,2024-04-20
428,72,5,2024-01-21
363,88,10,2024-04-04
46,138,1,2024-05-26
681,215,20,2024-03-19
1041,23,11,2024-02-17
1558,103,20,2024-02-06
662,202,12,2024-05-27
781,102,10,2024-04-24
373,29,8,2024-01-04
929,71,5,2024-03-02
754,199,19,2024-01-31
545,47,13,2024-02-01
1912,209,10,2024-01-14
1368,68,18,2024-05-29
401,64,6,2024-04-16
1673,30,10,2024-03-22
1815,80,7,2024-01-15
928,146,14,2024-02-26
1348,198,15,2024-02-27
214,175,1,2024-01-08
1094,166,4,2024-05-06
1926,136,12,2024-02-12
291,31,3,2024-04-04
1495,141,15,2024-01-24
1877,143,9,2024-03-22
321,54,12,2024-06-17
573,190,6,2024-04-20
1822,130,15,2024-03-07
547,175,16,2024-01-13
231,128,7,2024-06-13
1977,42,1,2024-06-26
1084,106,11,2024-02-07
456,114,15,2024-04-25
271,148,14,2024-04-12
1397,83,14,2024-02-18
400,120,1,2024-01-29
571,16,2,2024-06-10
1435,92,5,2024-04-22
1910,138,3,2024-01-07
1900,95,11,2024-06-15
1064,169,2,2024-01-10
52,39,16,2024-06-23
365,187,5,2024-01-17
634,48,11,2024-04-28
1357,50,4,2024-04-18
55,155,10,2024-02-28
1982,147,4,2024-02-25
1563,102,17,2024-06-09
1422,23,16,2024-02-12
1861,9,7,2024-02-01
406,97,20,2024-03-29
719,182,5,2024-05-12
1589,101,6,2024-01-07
1231,166,6,2024-05-27
1488,162,16,2024-03-04
705,33,12,2024-06-06
722,212,7,2024-03-01
304,44,5,2024-06-12
1420,198,15,2024-02-28
1433,158,7,2024-05-13
1236,156,6,2024-01-01
589,94,16,2024-06-25
1421,213,8,2024-03-31
462,34,8,2024-04-18
875,23,17,2024-03-30
1991,9,16,2024-04-11
188,13,18,2024-04-27
94,131,6,2024-04-09
1244,128,4,2024-05-09
1653,41,7,2024-04-07
80,26,1,2024-05-05
256,40,13,2024-01-26
726,166,18,2024-02-26
1829,143,18,2024-06-10
1970,47,3,2024-05-06
1365,204,14,2024-03-08
1094,67,13,2024-05-02
411,84,15,2024-03-08
269,38,7,2024-02-25
1415,40,5,2024-02-11
1884,183,17,2024-01-05
1300,28,20,2024-03-15
520,40,12,2024-05-23
1373,190,19,2024-02-09
1470,209,6,2024-02-15
1504,91,13,2024-01-15
773,47,20,2024-03-27
433,96,2,2024-04-09
497,214,16,2024-03-03
137,166,4,2024-05-16
114,70,13,2024-06-24
1625,126,9,2024-01-27
1696,61,1,2024-05-04
1371,81,8,2024-05-23
1946,79,4,2024-06-16
1151,83,5,2024-01-04
1820,169,3,2024-02-26
1587,99,6,2024-04-12
1354,15,17,2024-03-14
1360,103,8,2024-05-26
1697,185,16,2024-06-17
749,99,3,2024-03-21
1497,71,16,2024-01-12
741,82,9,2024-05-25
149,205,6,2024-06-09
1352,18,12,2024-01-23
877,185,9,2024-01-19
159,145,11,2024-03-25
878,70,1,2024-05-25
1912,172,3,2024-05-27
1477,97,19,2024-02-24
1211,83,15,2024-05-20
1018,92,6,2024-01-16
978,206,1,2024-02-05
38,65,6,2024-04-21
2000,41,1,2024-01-19
1276,167,16,2024-01-25
279,187,3,2024-02-08
630,19,7,2024-05-26
499,193,14,2024-06-07
827,119,18,2024-05-25
1326,117,13,2024-01-10
1160,134,16,2024-02-25
152,43,14,2024-05-05
1830,124,8,2024-01-21
1635,155,6,2024-02-03
897,167,13,2024-06-21
1566,8,15,2024-03-27
1425,148,17,2024-05-16
1274,122,18,2024-04-17
722,61,7,2024-06-10
1403,147,10,2024-02-21
237,155,3,2024-06-10
1577,98,11,2024-03-20
386,8,17,2024-06-21
1485,202,19,2024-06-12
686,47,8,2024-02-01
297,12,6,2024-01-31
1201,18,12,2024-01-07
1587,90,16,2024-04-06
558,73,19,2024-06-12
935,205,10,2024-05-02
15,183,2,2024-01-01
288,108,18,2024-04-28
811,79,10,2024-05-19
1363,196,14,2024-05-07
822,77,19,2024-04-24
1215,116,10,2024-01-23
860,209,7,2024-04-08
1824,89,14,2024-06-25
70,66,11,2024-01-09
48,105,8,2024-03-31
645,179,8,2024-04-30
408,10,19,2024-04-08
1997,70,19,2024-04-19
1263,48,15,2024-04-22
162,29,19,2024-06-15
734,36,19,2024-06-27
779,58,11,2024-02-22
102,178,12,2024-05-31
955,185,1,2024-02-15
754,90,4,2024-02-11
1084,42,15,2024-04-15
1382,53,14,2024-03-17
481,21,11,2024-06-06
594,135,20,2024-05-23
1722,146,11,2024-06-05
806,90,10,2024-04-15
1347,112,8,2024-03-17
1992,85,9,2024-03-15
1527,57,10,2024-03-06
1609,19,10,2024-06-05
249,102,19,2024-06-03
1207,63,20,2024-03-03
1708,181,9,2024-03-11
1185,116,10,2024-02-27
1178,70,14,2024-03-08
36,135,18,2024-02-13
300,58,2,2024-05-31
673,129,14,2024-02-02
1240,186,16,2024-02-25
1179,172,18,2024-06-13
1579,134,19,2024-03-10
205,64,6,2024-01-27
1982,3,19,2024-04-24
265,16,6,2024-01-30
1763,123,2,2024-05-02
670,78,17,2024-03-30
395,74,14,2024-04-04
690,121,19,2024-02-03
1760,200,5,2024-01-10
501,3,2,2024-03-18
570,146,14,2024-03-18
782,17,5,2024-06-05
458,146,2,2024-01-08
290,189,12,2024-01-28
280,200,4,2024-02-22
1503,119,11,2024-04-10
1771,92,17,2024-06-29
1219,101,7,2024-03-25
1193,87,16,2024-01-01
1138,111,3,2024-05-26
1249,56,3,2024-03-07
1446,93,18,2024-03-17
388,67,11,2024-04-11
795,57,3,2024-01-19
457,139,18,2024-04-04
99,53,10,2024-02-16
391,213,14,2024-02-10
1911,172,5,2024-01-09
1758,64,7,2024-03-20
937,75,6,2024-03-08
833,54,4,2024-01-05
617,60,15,2024-05-28
852,130,13,2024-05-18
1703,8,2,2024-05-21
1621,167,11,2024-02-06
1166,72,13,2024-05-29
1965,13,5,2024-06-16
184,166,16,2024-04-22
1822,74,3,2024-04-29
540,49,2,2024-03-18
426,82,2,2024-02-09
468,138,12,2024-01-13
335,42,18,2024-06-05
1934,72,14,2024-04-10
693,47,15,2024-03-27
1495,193,6,2024-02-20
412,35,17,2024-02-09
1278,204,8,2024-01-03
280,5,5,2024-03-25
822,147,4,2024-02-25
419,3,8,2024-01-06
450,51,9,2024-04-14
960,113,3,2024-06-26
252,172,14,2024-04-26
748,209,1,2024-04-22
1753,110,5,2024-05-02
1249,157,12,2024-03-21
